"n","p","q","tau","B","shapes.1","shapes.2","shapes.3","shapes.4","shapes.5","scales.1","scales.2","scales.3","scales.4","scales.5","shapes.lower.perc.1","shapes.lower.perc.2","shapes.lower.perc.3","shapes.lower.perc.4","shapes.lower.perc.5","shapes.upper.perc.1","shapes.upper.perc.2","shapes.upper.perc.3","shapes.upper.perc.4","shapes.upper.perc.5","scales.lower.perc.1","scales.lower.perc.2","scales.lower.perc.3","scales.lower.perc.4","scales.lower.perc.5","scales.upper.perc.1","scales.upper.perc.2","scales.upper.perc.3","scales.upper.perc.4","scales.upper.perc.5","logliks"
200,0.215,0.825,377.709824077126,500,1.69140078108631,1.17286105868655,1.16983010765599,1.2176702595725,1.23603153890534,560.244566953799,873.36562273701,877.901476103123,1020.28089829236,1048.85374511347,1.34509427360841,0.845809938160449,0.88490271004988,0.966955507809122,0.813002076653649,2.41400816539511,1.81117498809382,1.68093063430892,1.65967098927539,1.88149597838753,452.829362224692,542.94082816379,555.976916920116,640.53888755341,611.912581413061,773.939107397837,1880.45005215085,1819.17386679236,2060.96347842677,3703.81985382924,-1247.79277615797
200,0.215,0.825,377.709824077126,500,2.17727257406225,0.980914299695537,1.1464546320709,1.11521866314704,1.51764302235646,690.770589874723,1015.6934320835,745.299529819873,775.15000036267,597.775316013636,0.739621059100768,0.664144314017684,0.809476068697172,0.902563406574665,1.0067383704446,6.37491601304664,2.01217582555401,1.76177442814118,1.4587717896386,1.9482399588128,453.906076575732,512.741701874371,472.013224121064,523.656283582606,448.176396431866,4280.26868229201,3048.24926404777,1746.83800601237,1339.01500246795,1109.7499438604,-1278.77603523228
200,0.215,0.825,377.709824077126,500,1.75955393536546,1.00500325724188,1.02164930741267,1.44724052178637,0.994612713714532,776.300511204842,1048.85431289824,772.989906713831,965.509870678817,1871.71759245406,1.21938881266864,0.714292208633803,0.80752089493168,0.888723118864724,0.698919942062674,2.90645299476491,1.7132171391174,1.35036979847565,3.15787056073074,1.55560311357045,533.319848809106,597.729099710642,543.741921216812,526.503692358395,866.87473461578,1511.68173913156,2578.08281215521,1235.91755870671,2654.09752828391,7505.19372665591,-1211.15452231347
200,0.215,0.825,377.709824077126,500,1.04477192486645,1.03412026877491,0.953897961469528,1.21803926755526,1.31084440957751,809.372554461298,1576.03955812325,1161.16171800907,749.002669094048,751.425851464997,0.817641392182656,0.731774136028316,0.74445834567764,0.92784250549786,1.05325283955864,1.35621556501646,1.48695807891606,1.26449330539042,1.69472382901213,1.73874947203808,536.131591378948,785.31019784606,722.352994146233,536.096252742414,526.876239263031,1475.37655126054,6475.15130530824,2756.88595580773,1409.93738619436,1305.5059464431,-1236.37274756329
200,0.215,0.825,377.709824077126,500,1.10666201805795,0.891233950659478,1.07429686127859,0.963901602549961,1.44008424754798,1395.50493469453,1236.65926617892,845.983506483048,1393.16541809207,763.454801508762,0.848169807367871,0.705437013534447,0.850607853883134,0.646466596518717,1.00319901863374,1.60562252850248,1.17102387845136,1.41566232108194,1.52216203926651,2.24149549869781,787.566279436035,683.375333059049,551.859426580762,698.462906937877,528.925137474257,4050.34683111104,3005.69649425778,1546.74723218702,5739.83727836863,1534.75535613435,-1193.9013549561
200,0.215,0.825,377.709824077126,500,1.08110437787997,1.14333825776312,1.05770763955692,1.62528683444361,0.975661920407538,1551.78635166597,937.434100489984,1035.38492196546,679.336714949863,1415.25156363948,0.637086091068881,0.741733461304152,0.783171400646718,1.23541775255178,0.702912723691186,1.66415604898431,2.00865242149793,1.53707356706691,2.51297092952496,1.51248376571786,767.125641930122,559.586151550807,667.924680942059,511.994823153038,759.935332750897,7611.76208118999,2709.35945680476,2297.0500239963,1031.80301871288,3946.41174804665,-1210.44402640881
200,0.215,0.825,377.709824077126,500,1.71118109490022,1.4842273539372,1.04441635817409,0.961338624218736,1.28456570177607,773.616507685162,633.329004860749,1257.16635826112,1199.21639756309,606.219713431672,0.987142871982566,1.13363245652884,0.743670334493644,0.687464043274978,0.902378495688736,2.94979517557575,2.10333302287343,1.95101424810063,2.16579239878002,1.87105242603701,493.839471353202,470.344831063153,630.875464844826,581.231808033058,434.203303489278,2972.66044746478,957.408147037855,3478.42707239204,3149.67433215203,1044.2099601053,-1274.58929650993
200,0.215,0.825,377.709824077126,500,1.20338958722602,1.18774744607205,1.08305382211915,1.13510207213171,1.80251804246765,1375.77793817435,865.304300735297,754.531010648418,994.618847860039,556.667466395888,0.809092578275519,0.846330402251837,0.847930414527385,0.883542750591473,1.36165083753917,2.19098033951576,1.74702335988455,1.50944935643969,1.58428289694102,2.4242013292147,656.193833886242,577.225740956329,510.948497242217,628.99519941414,436.35815827393,5117.26477950658,1826.47430554549,1203.80879709259,2159.26518063994,831.397610091024,-1265.17041818095
500,0.215,0.825,377.709824077126,500,1.47876718884889,1.07117309402164,1.25157276130671,1.30875244320823,1.02182209693631,916.211102903465,1162.3549053367,665.06625096213,777.439405209823,1063.42945801438,1.08004806902946,0.79465262418091,1.04173010007623,0.988216854535602,0.757940737867043,2.14275035395477,1.40730002533042,1.50834096702963,1.68299004399639,1.53838753590206,638.06864817797,759.87102635181,538.568216793635,598.186799172286,644.019431042562,1686.63802037392,2406.33581312437,879.297343204749,1189.98696660981,2152.43099723148,-3111.95596252929
500,0.215,0.825,377.709824077126,500,1.01057867948737,1.28996572489013,1.39389936999348,1.0957950828218,1.29955492240218,1161.35540094722,855.527763272495,712.99850811224,1176.84069157847,753.876019717204,0.837377044728412,0.97380955151342,1.14277805655065,0.848807236825119,1.10400097473951,1.25672625058258,1.6469148049282,1.68226654216194,1.49971474965002,1.62771022496394,786.960553381727,642.799704327929,580.340293494795,754.416932021792,584.114925957192,1902.19460859174,1397.98859721549,968.095312329918,2207.55769487797,1029.50596627123,-3094.36324621513
500,0.215,0.825,377.709824077126,500,1.72511277075967,1.16051328984763,1.05357206111237,1.04022616668781,1.19207944029465,766.486493247845,890.655403626622,896.217596659474,1248.16896833919,913.948641954878,1.29328110265201,0.952756138896965,0.865637591761958,0.809089490364247,0.963516141671644,2.3766789872169,1.46576681499795,1.29833986050924,1.39146587296644,1.49273547311885,583.330809084985,654.059337466937,668.606285155505,811.701951433806,678.092618674966,1167.54109789106,1314.15783526415,1297.19272460028,2539.32105326202,1414.89787941878,-3089.59803077923
500,0.215,0.825,377.709824077126,500,1.46359286261951,1.23139955214697,1.32724408831134,1.13701877241344,1.28315632572639,825.29732746034,755.716049177033,871.164225236865,1099.89913574786,857.635381374246,1.21738584610936,1.03885746763396,1.03835196824014,0.900660878400721,1.00422920628808,1.8263545304756,1.45264212252962,1.71639668238611,1.43141546630937,1.62516050800267,651.090833569641,584.123205681804,646.942797040626,752.389901188427,645.501750598956,1184.0555659456,1016.34619170023,1338.58014764593,1956.5816623114,1285.5622855418,-3067.48535762813
500,0.215,0.825,377.709824077126,500,1.01252799962071,1.22666328821713,1.07678186107103,1.04171801288824,1.21066117725787,1583.40151332742,759.957088116048,975.955435095479,1175.1612279366,874.863267038418,0.746862463555995,1.03687631285955,0.8875510428031,0.864839189353114,0.908618540810424,1.42854624383659,1.48746605777369,1.30873153832441,1.31058682341595,1.58237084452456,917.863326551662,588.800920645148,710.090882614336,810.068888287498,643.444702342684,3761.89291324227,1034.61157091449,1469.22561887209,1918.29864125082,1340.88899353978,-3045.08991374565
500,0.215,0.825,377.709824077126,500,1.13283302969111,1.0095435495456,1.08507217543083,1.13700642855363,1.13512578356387,1092.94719486995,1418.10653079145,763.247951933998,1221.65325183597,993.722088806381,0.940885253016341,0.821863329091433,0.916931334753088,0.810092963653709,0.947651087077788,1.46875911427269,1.27077545160417,1.31947189496039,1.86780283038742,1.41996376191025,746.757886701557,941.898817480167,602.091325344671,708.126316333368,717.889021667539,1739.99506214508,2580.57526919688,1017.81544035188,2826.66946888509,1478.32950402451,-3031.58490328153
500,0.215,0.825,377.709824077126,500,1.38152061831302,1.19543033307302,1.01153644632522,1.19190089863734,1.43278891424275,791.716769481234,1007.99171478738,1282.5220762493,789.870098472055,748.826260107879,1.11694113118145,0.883968996678462,0.836054858611319,0.987664167145275,1.16886832045668,1.71309704480901,1.70882402339532,1.2176151755244,1.43425837689838,1.76953586982968,614.677291442086,673.221527511108,860.462379949199,624.893687306241,583.369081147533,1219.02978664088,1968.84942605841,2253.34327488693,1191.76494366994,1050.99402850465,-3097.35636087213
500,0.215,0.825,377.709824077126,500,1.23330073149256,1.0541212978344,1.17556547659849,1.12251140739864,1.22801036607867,1034.01179311674,917.400880663506,751.566777122375,1056.45026607362,1001.96232745344,0.944813913135878,0.876145011975906,0.940063525741503,0.861291082917524,0.950326148171612,1.62326309110185,1.33211306795114,1.51191805329946,1.52594411573806,1.58647625311535,734.600307833094,656.504042418806,576.179246897377,715.439045641781,698.146359571425,1717.45878308566,1434.12064034506,1103.75166706605,1900.48123122289,1728.80084490996,-3091.76875430416
500,0.215,0.825,377.709824077126,500,1.03103221345262,1.25923346094562,1.13522161911146,1.14675310819427,1.10844904254569,1415.17165508348,883.229429493969,989.872670576172,954.378962751208,958.457578838813,0.842093935699277,1.04608533056595,0.910801553458264,0.930583268029887,0.923569009533133,1.28161578612938,1.5672636104726,1.5389619409651,1.46232481262409,1.35655630170301,917.416368841487,671.731959886721,686.602873991795,696.084759825816,699.757014433532,2565.43548840898,1290.38849772714,1641.60472753954,1488.77597153175,1516.59260105666,-2995.93267559533
500,0.215,0.825,377.709824077126,500,1.12396148515096,1.09497497827255,1.00331116168728,1.2364818758287,1.37597420673668,1128.22567818076,954.853338955672,1047.52133174973,1045.7196470764,742.480509423996,0.857750992535013,0.892207716955946,0.798122864836058,0.836164576122034,1.05251724729392,1.54021117669848,1.37831484837524,1.30547267837184,1.72620819992011,1.72791936831478,719.762581481716,675.279372385485,715.235216655864,719.145064501589,570.830766571041,2090.66255865187,1515.96424768028,1796.04881852256,2488.27642756156,1096.18598656076,-3066.82279054127
100,0.215,0.825,377.709824077126,500,1.21558002218484,1.69730800641312,1.19776290354433,0.834392907655577,1.82765616093478,911.931667579969,630.690143406542,1032.79694760815,1390.31726796442,695.476868757434,0.783658226261004,1.12778027875964,0.686569858321797,0.611644988167216,1.2601454289809,1.89875125902744,2.93946681988256,4.33605428507157,1.29743712539706,2.68463095678783,529.990997503146,443.367469674461,513.413234358054,650.081983479492,451.803274163472,2777.6835804918,1185.83943213487,7611.43352404158,4761.39645853079,1366.06692018385,-613.475769960325
100,0.215,0.825,377.709824077126,500,2.05074643612783,1.5960747677543,1.26593783383309,0.947459549330862,1.27682243073459,592.128971342058,508.763707449567,711.197568880914,1198.84372802775,627.758358972792,1.19275438005418,1.09974177865438,1.04661932971468,0.696794488665757,0.946678781072348,7.19994338590869,3.03174990341592,1.56104677939848,1.4060347300464,1.8540032540002,387.579469785024,370.005704627579,436.418165365762,575.063717071068,412.936475115354,1859.29048720996,947.774897177286,1387.45086621994,4598.67331015074,1314.62922572523,-646.147154123787
100,0.215,0.825,377.709824077126,500,1.8670856755962,1.36756220238589,1.15804531077528,1.21610248404189,1.00353930747444,670.463773519839,848.345644320314,828.878987694618,841.378424124487,1221.14818374518,1.21262799822361,0.963632457227068,0.774510907436752,0.957864837089805,0.749718297483311,6.58283580599008,2.48194604989838,4.15121980350936,1.66809065059306,1.37880046614674,440.166494606229,522.870571010407,456.163753961678,539.715164066857,652.603213470399,1432.2183749187,2497.90354574937,2313.6040480973,1753.33439332467,4297.14247310788,-617.72957603757
100,0.215,0.825,377.709824077126,500,1.47009843816463,1.27953946982617,0.814111638485354,1.31568510762596,6.52758420657487,774.114126806976,935.329284083951,1201.41599028496,745.36259555216,630.90819209759,0.928768949254459,0.609438956557553,0.513334150763285,0.755579502148543,2.7634083143222,2.68501004780955,2.16644433037159,2.3109706497057,2.41917101221197,16.420294494828,483.832781715582,555.527216234389,506.2808260208,456.428878406104,455.465573713125,2320.80275879469,6103.26967147167,6107.84354061644,2274.26622162378,2088.22729541307,-585.93797446274
100,0.215,0.825,377.709824077126,500,0.851624433144421,1.6394422049569,0.915025016439731,1.11919690708857,1.13641190010674,1912.00320541461,587.470850988626,1704.23431084678,610.738195009091,824.353754345984,0.540267002698081,1.03190500919124,0.403023852997107,0.666477428203394,0.783518405708892,1.93535405988331,2.7477614924838,2.2796173283323,1.84788704941714,1.8129187140872,691.373673523615,417.411315573888,550.57906048111,396.970770035334,486.119378783246,14866.9662092849,1486.05539105435,136331.553602949,1611.71721498789,2255.71563718972,-633.780880914793
100,0.215,0.825,377.709824077126,500,1.13878943136531,1.0734958862197,0.900085858589985,1.25875685133525,0.909024651757511,1818.57655479675,749.384634904876,712.716928259158,953.295875727475,2030.61379618879,0.492116902671896,0.801462820143603,0.551005896724496,0.665041338976722,0.38167591252446,4.77873188913129,1.50914348668591,1.72247100223819,5.66077893240671,3.42793789796852,506.280282775181,453.43064647452,410.259412945325,457.40737292606,538.025940055492,181340.102319443,1862.8767911156,2117.7026531595,6253.17552643911,113132.360046673,-621.912448398174
100,0.215,0.825,377.709824077126,500,1.6946774031093,1.16828874256266,0.662553418081651,0.99812377304373,1.37804606831339,816.166050783823,925.680189401194,2136.03103527402,1297.26705991562,636.592513881127,0.989586110839299,0.606343925529764,0.439431531214048,0.532018776955093,0.954341452453875,6.17282571938194,1.84115482967403,1.24553998180107,2.01287778652304,2.27537558119275,477.328942533093,523.671702099975,689.082278290554,586.889854836083,436.588668622624,3218.82881269942,4592.81799885327,13710.2370381688,27234.5919226549,1324.38615325557,-616.678857514717
100,0.215,0.825,377.709824077126,500,1.66248284515166,1.49067269191245,1.01391824576184,1.14377220743807,0.948770282282415,574.429173982556,541.757759903077,804.827156384689,2431.61210637533,1126.05747081918,1.20591519771455,1.07618051217192,0.776333312433023,0.805556021907776,0.66646592635495,2.41211833500863,2.21615941041468,1.48327456182314,5.10716829967621,1.44353666632229,394.821331783002,393.618287367001,472.220692662895,569.174741545483,580.986299003391,1166.70845094332,911.699845867757,2156.93997950892,18193.4339509793,5404.13500240113,-622.591147264422
100,0.215,0.825,377.709824077126,500,2.49178383948922,0.986629794282097,0.959847388119245,1.06505960968737,1.35231934196484,524.439917341617,1459.18691250515,1291.63098159985,560.866643377777,788.19571655723,1.6926468293112,0.710690787161951,0.635814730936281,0.825092853246856,0.770271030566164,4.20792991001641,1.55531835994538,11.2005406092927,1.42105673650623,5.54891571185044,395.60516899358,681.075833962788,443.156187490107,377.806678465414,415.540571636133,1022.19890882833,8708.80930252428,7637.24564003978,1008.87296081195,2698.15183570501,-625.109540773016
100,0.215,0.825,377.709824077126,500,1.38851928040761,1.17353305365661,1.48142065940701,1.20374396773772,1.5788310151202,1015.34043873745,755.253929960641,983.361240169538,696.654807304938,584.707089219882,0.755627464569713,0.562401835175277,1.13613393999581,0.804029262284131,1.00964766456833,5.3667012796312,2.34973262664239,4.14118844470111,2.93600776449568,3.32275517444682,478.440818959916,431.5265395153,540.236183993734,420.440547515376,413.919380832736,6967.65861933334,6232.60995201355,3714.21406950471,1831.26808239596,1330.32684003209,-633.827360908333
200,0.215,0.825,377.709824077126,500,1.17368035564248,1.16036003928628,1.12619396302652,1.20535721691314,1.28858570554861,1219.959534753,1065.50463587124,755.248265973508,921.159809054006,756.626281231597,0.82533192850448,0.898824410504157,0.81085450129954,0.896331897519644,0.96753345961183,1.6975081776795,1.5967799606633,1.59876666556849,1.93515716887382,1.85904445513142,705.09235142438,668.418715230807,529.056287113932,565.627037565043,533.120440571255,3331.20728506017,2231.1931466877,1381.81549130847,1939.32320948791,1597.01229954882,-1233.47044928929
200,0.215,0.825,377.709824077126,500,1.38736232810019,0.874302380880188,1.0660481021376,1.32584563814029,1.2089975500768,637.550712043866,2458.88945849573,894.456916373617,689.319847930466,1053.86800309881,0.953079336098523,0.5927226608622,0.833429787850172,0.975109561041194,0.740693274620458,1.96019500861677,1.85820336400449,1.38505399421851,1.84392849507931,2.37150959951352,476.176498942625,732.804122288194,553.259912101059,491.236457830098,547.30646461901,1142.97919992282,10557.1836892196,1802.67031495834,1198.89119267729,3703.60577086753,-1244.54273191054
200,0.215,0.825,377.709824077126,500,1.0995383612479,1.03329634675616,1.18776381482569,1.22255561158206,1.42025113139497,1102.89158564869,1174.54328561849,864.623106390814,885.860607036237,862.813504772528,0.87326205311252,0.722170607416617,0.832244020941659,0.874203489572704,0.992518374121102,1.43827198142163,1.66203136836089,2.28588605272707,1.76266425846032,2.95925096270635,697.811005762955,644.579642835038,528.65455488091,594.707814734565,549.818631527199,2157.86059395117,3439.8341370727,1908.44516899937,1999.4365703319,1772.32038563664,-1234.43026773434
200,0.215,0.825,377.709824077126,500,1.11656481137036,1.30671126682226,1.11813182076866,1.40549882681976,1.89197354559588,1231.50858515066,820.087944370164,960.953007531821,573.826916948423,723.800711349998,0.843509598708947,0.989374950782423,0.83925270454773,1.06387185337031,1.34987391304713,1.62198969406746,1.85295722222125,1.54730891119658,1.86267810307453,4.02708736178403,690.766342606439,543.068660539663,620.992756568815,438.830958139433,503.972002234586,3060.9053499848,1584.62929942556,2036.3845153563,850.94667683483,1374.86501522734,-1235.29874240284
200,0.215,0.825,377.709824077126,500,1.28604901710457,1.60723754080362,1.26939776568667,0.960467166823076,0.987460186226127,839.096482794223,596.836321900666,689.929896347202,1887.45172969948,1272.29683748766,0.751187532706107,1.3076575100366,0.881822691333227,0.692254584615896,0.65751427676486,2.28404828035339,2.10987881639211,1.72414109821604,1.4425022169425,1.55589314658959,522.09619696964,451.167093224624,485.533885240975,910.854152525562,660.067912553994,2325.83414523817,872.628305327025,1249.05236159587,7221.24604680895,4147.63018617617,-1220.45869923312
200,0.215,0.825,377.709824077126,500,1.03811078747604,1.19045434055973,0.961291523501605,1.34660210152755,1.27824618075074,1181.4925785434,1131.33261343939,1103.4879796115,749.527364739339,1042.75450997754,0.676506128100314,0.851038478371418,0.752469009658849,1.00399005177884,1.00157492623427,1.60902984268321,2.08793194471619,1.25920060221166,1.99328394423806,1.6229515491519,662.075458093561,659.66741244304,654.162607239636,514.21506707523,708.846912857827,4451.94937387518,2978.41590615439,2444.3748802276,1334.35391899109,2170.0812191514,-1197.87761661052
200,0.215,0.825,377.709824077126,500,1.22456884537551,1.02468023890156,1.41636120011941,0.947268871759851,1.36387544365061,869.508725855833,1809.44405308864,529.779965514608,1213.62802212719,968.116032116395,0.917848812714369,0.668203660989832,0.933603448333977,0.522857544370431,0.744304407915799,1.66570297983209,2.27711511101617,1.88407804196111,2.14789587858126,2.01912392832107,587.847926961232,671.108345437962,415.006374752281,522.50087342808,586.220845494766,1531.15013931287,8289.61802978383,991.496420018288,8273.29100303399,3912.16213439804,-1263.2258628515
200,0.215,0.825,377.709824077126,500,1.1933741091487,0.772550657440592,0.954195895249073,1.20497747333133,1.2999832236334,1104.89327538166,2185.83616994497,756.562161471485,777.324717810049,776.962589215985,0.940074509332591,0.554831685364533,0.758881861338135,0.753191842972444,0.841172560460249,1.57284023871892,1.06494494046957,1.22398335359053,2.31688246506687,1.96711589441542,668.967610563349,965.672312163933,530.816461551956,484.82596174194,510.785686676902,2648.85122248571,8123.20722640597,1350.6565540751,1976.01350156454,1954.01878185484,-1241.49773730992
200,0.215,0.825,377.709824077126,500,1.38697132694197,1.01186164589458,1.27008642008109,1.04916863282041,1.45608026631465,881.807103790045,1343.3394062106,597.610209706043,947.870249523769,597.790951037708,0.840408718099576,0.737226527113109,1.03299415508595,0.829790563050287,1.1399176331503,2.96961986403749,1.42941809952427,1.56363617369182,1.39379882612652,1.99887524465728,518.277973089048,744.402471720337,443.004583955663,577.218448197255,450.701590479878,3204.49575024712,4009.58590862859,988.527260010826,2053.6247200896,907.34191622877,-1255.55376603914
200,0.215,0.825,377.709824077126,500,0.865349442477558,1.17179038291624,1.38908508227733,1.04438500235527,1.35716158314257,2003.98002669564,890.810668564409,792.442597182994,1050.20760983194,719.198062311738,0.625633193064611,0.869271202515035,1.07722411212003,0.780443573109021,1.0663512111191,1.39970833233271,1.61552829466647,1.81685240043289,1.510252838607,1.76377633977164,817.134208350415,595.540358011979,551.670236226058,633.966847766553,511.183756664669,7649.85822719735,1744.32284987842,1468.79161186699,2301.24857597619,1220.05516122211,-1205.55890459201
500,0.215,0.825,377.709824077126,500,1.4279619661892,1.02021103039157,1.15861410461347,1.16673632926159,1.15703290650623,1002.77668601674,968.613025849506,845.846280576697,1002.82939826801,974.086579657629,1.04189461446132,0.861625883081703,0.958325894445463,0.944821416506375,0.937739286199578,1.94340549200281,1.22369632682114,1.41858013857844,1.43200744163791,1.51095422762226,696.16760928578,682.548855065767,640.187403990552,723.932531451737,674.867087429833,1901.73310442841,1470.72464573617,1280.10584764553,1597.40916789517,1471.00482342497,-3072.04622689417
500,0.215,0.825,377.709824077126,500,1.25724735652517,1.23882763107467,1.20784224811776,1.23844605749437,1.24318981739431,1052.07284359349,789.65793059596,773.07531312313,826.175397374552,847.173969989238,0.989884387449017,1.02418463998301,0.993099652637209,0.936293112897886,0.947819972853342,1.84085166207863,1.55871922502769,1.46853710946859,1.64425182218755,1.67688748682011,696.007173058489,612.355270561695,595.983618291163,601.214744429363,616.424693925695,1692.40751386233,1115.23796592821,1053.88220917652,1341.29639999229,1333.09650156028,-3166.37375327734
500,0.215,0.825,377.709824077126,500,1.49642346005118,1.11860871010919,1.02133323927898,1.0596913826264,1.01659629525297,642.342198341402,812.373371870887,1072.90713928616,1036.46569646005,1208.4534673167,1.18086033123353,0.925940966324412,0.832641835406987,0.872559170550987,0.828322612978332,1.91516655664058,1.38608018447182,1.29991913748824,1.30746826648842,1.3201780696945,521.50065517918,615.161612325017,748.375897889347,733.860376213998,810.044785193369,877.978336878886,1209.72125851784,1746.78870365071,1627.12908634543,1937.36133430921,-3134.67667466671
500,0.215,0.825,377.709824077126,500,1.14763209130953,1.10185320720351,1.3187435081989,1.20660506951632,1.2989249743186,1220.64170538746,1096.50933304766,725.767510910091,812.947234711509,916.11164646585,0.903533651388077,0.858781815669453,1.13089217247996,0.994710957331854,1.04629061306923,1.47341003035133,1.5433766630486,1.60203747933088,1.51988056318249,1.6705856434213,805.07309018398,719.853232642392,587.152417019624,618.077598971334,653.649572832809,2321.41808771261,2031.31036707258,983.284760510052,1171.05543299359,1351.29684765826,-3101.15175215399
500,0.215,0.825,377.709824077126,500,1.282321803102,1.09624745915169,1.11310930888364,1.32653376583251,1.23417270960252,1049.58213196453,940.160003352823,912.143017436586,754.758009663787,1093.23553558082,1.02275506265603,0.824847248650216,0.907372917124586,1.02382993586017,0.986560715170985,1.73932281200109,1.60159531379377,1.37441469148376,1.69042370088134,1.52612084166499,730.575371458807,622.976852717045,680.598687400367,589.083034673998,788.431778228547,1698.62433440595,1672.4694956306,1368.48158708067,1155.88726989136,1703.11860308272,-3118.80026282822
500,0.215,0.825,377.709824077126,500,1.14648273187892,1.09747889772005,1.04650287255275,1.09795983102384,1.16697207516328,905.502820108439,990.370540898494,847.45706577548,1041.22365941338,1254.70903999994,0.930378475079521,0.889267462153742,0.880717972264753,0.867652638700106,0.921537168779338,1.42303440976205,1.3587994673807,1.24289464803767,1.46703821168645,1.6001049578392,674.038683128878,717.821950989077,652.605131606713,714.514468323115,814.177343041726,1508.20720397243,1556.8751741531,1208.24031964743,1828.43404741088,2206.25550351317,-3087.44060147665
