"n" ,"p"   ,"q"   ,"tau"            ,"B" ,"shapes.1"        ,"shapes.2"        ,"shapes.3"        ,"shapes.4"        ,"shapes.5"        ,"scales.1"        ,"scales.2"        ,"scales.3"        ,"scales.4"        ,"scales.5"        ,"shapes.lower.1"  ,"shapes.lower.2"  ,"shapes.lower.3"  ,"shapes.lower.4"  ,"shapes.lower.5"  ,"shapes.upper.1" ,"shapes.upper.2" ,"shapes.upper.3"  ,"shapes.upper.4" ,"shapes.upper.5" ,"scales.lower.1" ,"scales.lower.2" ,"scales.lower.3" ,"scales.lower.4" ,"scales.lower.5" ,"scales.upper.1" ,"scales.upper.2" ,"scales.upper.3" ,"scales.upper.4" ,"scales.upper.5" ,"shapes.lower.perc.1" ,"shapes.lower.perc.2" ,"shapes.lower.perc.3" ,"shapes.lower.perc.4" ,"shapes.lower.perc.5" ,"shapes.upper.perc.1" ,"shapes.upper.perc.2" ,"shapes.upper.perc.3" ,"shapes.upper.perc.4" ,"shapes.upper.perc.5" ,"scales.lower.perc.1" ,"scales.lower.perc.2" ,"scales.lower.perc.3" ,"scales.lower.perc.4" ,"scales.lower.perc.5" ,"scales.upper.perc.1" ,"scales.upper.perc.2" ,"scales.upper.perc.3" ,"scales.upper.perc.4" ,"scales.upper.perc.5" ,"logliks"
 50 ,0.215 ,0.825 ,377.709824077126 ,500 ,1.45537641563316  ,1.04983751339695  ,0.857022857707354 ,1.29962490494367  ,2.1996178922644   ,2699.58512767705  ,1075.98981843141  ,1455.40320358356  , 759.156376533065 , 442.52231078589  ,0.745957580615398 ,0.620288589515122 ,0.594120027200716 ,0.785640446558436 ,1.01184314516566  ,4.87551816866169 ,4.63069787321076 ,1.6924871409323   ,5.96904403509867 ,4.12106710475777 ,459.628538420859 ,487.687509666094 ,526.785834842727 ,386.378776684823 ,341.0174493158   ,10172.4161938229 ,13755.7672537234 ,15245.492788366  ,5259.78263501219 ,924.222668833906 ,0.91140539393889      ,0.649185521873736     ,0.630342901277259     ,0.802729297766866     ,1.10191368252466      ,9.68372490474274      ,5.86148836743559      ,5.10531073783207      ,6.28399223966394      ,5.06073754529229      ,503.078534636056      ,469.045437572672      ,552.235481737363      ,381.987528054924      ,342.32995138176       ,12228.8418887115      ,10911.6125794912      ,18780.0148786591      ,5067.26290146934      ,963.435708919521      ,-297.021976845872
 50 ,0.215 ,0.825 ,377.709824077126 ,500 ,2.31658640929905  ,1.6947988633987   ,1.15267728343401  ,1.15784057449019  ,1.08678792544079  , 593.322571528757 , 741.398346085077 ,1649.15263090352  , 436.377350128892 ,1003.36347662432  ,1.16631851342646  ,0.646749838550314 ,0.803125904647091 ,0.810969960703892 ,0.78026827016559  ,3.29471721422608 ,16.3479240623532 ,5.18882942570528  ,2.11698816131641 ,5.1617241922127  ,385.356021995727 ,401.495666299569 ,502.378661916849 ,285.257231691601 ,426.993243724019 ,1628.00557223622 ,5359.72298437521 ,10389.0352840808 ,858.533767005315 ,4816.61124733891 ,1.56878883420627      ,0.819654638094567     ,0.904095897749844     ,0.799247562503455     ,0.7903630513769       ,7.28845131589869      ,17.9528999831903      ,6.24633928829334      ,2.05112036016284      ,5.97261413047842      ,396.989986300287      ,401.274817006344      ,518.418453246433      ,278.90599165659       ,471.878842821403      ,2296.34527855742      ,5249.68514323955      ,10693.3323578708      ,829.9225368471        ,5612.55246251979      ,-304.414863975045
 50 ,0.215 ,0.825 ,377.709824077126 ,500 ,1.24496585887315  ,0.786749413089435 ,0.990676837460012 ,1.43330781298909  ,0.899332479431835 ,1050.6453181329   ,1635.24033274048  ,1955.22491297965  , 762.657601183245 ,1710.46111288821  ,0.709763519368992 ,0.402471173349618 ,0.410348729592627 ,0.892565457531364 ,0.438095953006915 ,5.47094443260929 ,1.33500646716313 ,4.63541142331666  ,64.1550480495834 ,10.325573553745  ,480.413270187517 ,650.417267795112 ,661.396495854013 ,414.704966377988 ,519.146725690892 ,10117.7207599274 ,61126.3302369189 ,81542.9664688713 ,10707.3998354307 ,45075.9018198571 ,0.873469561807804     ,0.44600142803596      ,0.46913013369452      ,0.940799846308955     ,0.478780209454807     ,5.88023180766961      ,1.49945199387495      ,10.1218540499853      ,98.2185679355059      ,65.3276403698132      ,481.241451325165      ,598.189744401234      ,617.285936400007      ,386.067322968315      ,391.152469588813      ,10286.9932677026      ,20305.3958315732      ,56209.2258963477      ,3046.37188109297      ,28903.2931085476      ,-283.302880151852
 50 ,0.215 ,0.825 ,377.709824077126 ,500 ,1.05502096528659  ,1.12860227508366  ,1.06250481066245  ,3.48437404718628  ,0.627453208474194 ,1043.75404665814  ,1841.4953331993   , 898.175362147515 , 426.214895430563 ,4945.81242183671  ,0.467378077177698 ,0.588172503364514 ,0.695953935014611 ,0.934404674400596 ,0.370841902336898 ,3.42704621064241 ,8.38733708927105 ,3.10389017945157  ,7.9446101510805  ,2.35795042579743 ,456.198985212205 ,456.713886612132 ,433.548763316886 ,370.32243001634  ,604.232898592502 ,21291.4085234341 ,29863.610327802  ,3283.03384888354 ,1001.28660821614 ,130509.878655864 ,0.514116106457184     ,0.635449115990926     ,0.698594459359891     ,1.40367128985073      ,0.41936675737696      ,10.1760780947184      ,9.74736018136573      ,3.5061203377502       ,13.1699598869485      ,4.56029653292079      ,413.391792370934      ,457.456889968275      ,443.501291943273      ,361.412228055326      ,464.682408633899      ,11553.8929188966      ,30056.2603200223      ,3779.34313021612      ,837.284944548935      ,84395.2951433531      ,-322.147967637302
 50 ,0.215 ,0.825 ,377.709824077126 ,500 ,0.641093262281573 ,1.4674424234568   ,1.46441220727435  ,2.41294700767898  ,2.01331968678445  ,7615.27924144696  , 652.795908661011 , 455.53834691037  , 631.887922846755 , 561.960455902024 ,0.326892530931144 ,0.929217799797441 ,0.911265704432013 ,0.794259412151039 ,1.06042667563046  ,9.92527172079565 ,2.20419530104963 ,2.12353262199354  ,26.4733459528165 ,12.556001312974  ,424.6364919637   ,397.750663052444 ,330.816390830061 ,385.226580686471 ,376.280002701895 ,9677695.00196861 ,2024.09805982384 ,862.34662599857  ,7693.60227805914 ,2525.44859615427 ,0.339291680784495     ,1.04144328890965      ,1.06618912303644      ,0.746654160251473     ,1.05296882421862      ,12.11017401781        ,2.37711547471333      ,2.4799585112606       ,25.465602213878       ,12.3319583633251      ,416.822553252366      ,392.502052342916      ,313.210011309617      ,384.946764105162      ,375.726569061991      ,3607929.67559719      ,1841.4445616021       ,789.255088130987      ,7607.84646068787      ,2510.66489057899      ,-323.880179589704
 50 ,0.215 ,0.825 ,377.709824077126 ,500 ,1.24908182924629  ,1.75470599840783  ,0.994288231218437 ,1.54460834388009  ,1.25381706434259  ,1049.07428558397  , 933.218061495177 ,1026.16874741027  , 547.780800930382 , 837.294094041548 ,0.810704885322521 ,1.05487674273355  ,0.553597278315122 ,1.07071736653429  ,0.7221413725895   ,5.13549916515192 ,6.86360956524931 ,1.84488781213132  ,2.23675993194142 ,2.59511916547434 ,501.44467607957  ,386.281201853448 ,468.81117814297  ,357.66088748995  ,464.457364835081 ,7787.4559577404  ,4004.73256092523 ,7651.87960188588 ,1703.66003503902 ,6160.98117340087 ,0.834488495409077     ,1.21334551812938      ,0.619146465431653     ,1.11323895710305      ,0.746254628633087     ,5.65586137633714      ,44.6121725930415      ,3.2978687544094       ,2.53433727425274      ,2.63673315154107      ,489.788611820721      ,389.692303418315      ,464.446862313668      ,334.230138741563      ,441.39150803746       ,6738.85157927881      ,4576.41405261915      ,7149.14896816906      ,1374.960942506        ,4842.34581698007      ,-299.159964657952
 50 ,0.215 ,0.825 ,377.709824077126 ,500 ,1.56113530789281  ,0.877795029607864 ,0.920611232161446 ,1.1116333158437   ,0.779751285043393 , 694.720851765834 ,2295.60082235895  ,1461.81613085817  ,1845.16466459584  ,2173.31685522874  ,0.965391126287424 ,0.560279329530269 ,0.380247840501385 ,0.547933826416294 ,0.438325480225339 ,3.37179170688886 ,6.09871849888765 ,5.68776938499625  ,5.41401570216818 ,1.13145003084246 ,431.421732264353 ,542.727327976126 ,444.092400652347 ,523.552158419768 ,733.468058143686 ,2037.69047705538 ,27743.5925172875 ,84728.4291505308 ,33347.5152795118 ,21273.7676710564 ,0.932626236436435     ,0.569475436643115     ,0.437396335742317     ,0.581290349776729     ,0.452066423207575     ,2.93754100845149      ,7.80071518181198      ,7.91442834602772      ,6.16664445219864      ,1.22031155563993      ,439.111740370658      ,549.192646828551      ,429.512767286329      ,545.630622819696      ,725.627296656922      ,2332.86859018996      ,28082.0975338041      ,43581.1887176798      ,34592.9353445887      ,20916.3485374284      ,-279.446915060275
 50 ,0.215 ,0.825 ,377.709824077126 ,500 ,1.084036882797    ,1.16513732977757  ,1.36253796819285  ,1.19558517798394  ,1.38864220963746  ,1146.25547988554  , 941.789390136122 , 558.956645010564 , 885.383341279074 , 573.686982608095 ,0.71850429116676  ,0.670744108183448 ,1.02422159825398  ,0.681066559129025 ,0.827719684526745 ,5.0932480260029  ,3.92915093833111 ,2.00623880552662  ,5.04839277809051 ,4.0336833113342  ,449.459531535781 ,436.371533588378 ,365.736812787395 ,457.420536976182 ,382.012373388117 ,5963.3770747012  ,5954.1414970349  ,1400.87893045815 ,19903.9584879692 ,2858.29041767803 ,0.803007619972951     ,0.661850961716391     ,1.03015129602999      ,0.720801259849023     ,0.891719314068857     ,5.69430012637046      ,3.80965734630438      ,2.09104833406354      ,7.19078569598545      ,4.76555912679231      ,467.539068653285      ,461.407682408607      ,349.417356273858      ,425.20724809261       ,366.430506801236      ,6018.53324857195      ,9546.48674509302      ,1221.68852166909      ,4816.92703638731      ,1764.81395546993      ,-327.239376970269
100 ,0.215 ,0.825 ,377.709824077126 ,500 ,1.2372558716019   ,1.42259315086149  ,1.19954853607055  ,1.28397873213593  ,1.85874587433703  , 827.396531749755 , 639.259664607618 , 814.964014601718 , 827.453875943678 , 707.954833825669 ,0.741427688191411 ,0.85419045967324  ,0.723764428471162 ,0.840309949616688 ,1.0967410766894   ,1.88819571777425 ,2.40642512454746 ,2.0450417207298   ,2.32782248940819 ,3.39149747671232 ,504.547642567846 ,434.41916483577  ,491.781109414562 ,505.090550080227 ,453.686449838412 ,2639.64646885213 ,2080.96843742536 ,2763.05928963194 ,2276.26205440588 ,2988.83348357507 ,0.815693593644929     ,0.894520952423262     ,0.816085196239629     ,0.890660374479594     ,1.20655065332289      ,2.11255967387602      ,2.52927263317837      ,2.18106172917101      ,2.56292554968042      ,5.97669822483216      ,487.550117682576      ,422.415039704991      ,454.365122862492      ,475.867148241136      ,457.404922909062      ,2411.24046698652      ,1366.08659111145      ,2235.01375524284      ,2129.29011812565      ,3164.37684923001      ,-623.637139725082
100 ,0.215 ,0.825 ,377.709824077126 ,500 ,1.09459035251148  ,1.71358869876274  ,0.805691819007545 ,1.64895695714985  ,1.99483432381089  , 778.256336836982 , 710.236200132253 ,1467.87724422065  , 479.917841667326 , 653.610611930144 ,0.595746894320327 ,0.99457612374631  ,0.514102175016371 ,0.876113716761399 ,1.22045168432838  ,1.75873171421702 ,5.82087156205087 ,1.36976865855107  ,2.38936572823914 ,6.78955064457606 ,471.464392702335 ,433.633720773455 ,633.142772203287 ,367.76076979274  ,428.019128303311 ,3977.01946716866 ,2916.82906446775 ,11148.3425885768 ,914.528798963198 ,2486.9189614185  ,0.686473540426575     ,0.99753193918517      ,0.529209869575738     ,1.02726648675885      ,1.2294445925426       ,1.96266756157687      ,5.87755678357392      ,1.47774902135779      ,2.73707979884842      ,6.84331374782671      ,448.797925923516      ,433.857922893895      ,634.433947547079      ,357.758514388432      ,429.187754170969      ,2753.98228530793      ,2945.60057529131      ,11383.4738121043      ,883.858950423017      ,2491.61812678334      ,-634.295841405309
100 ,0.215 ,0.825 ,377.709824077126 ,500 ,1.03823121744075  ,1.14133300159198  ,0.94358972969684  ,5.5290660735479   ,1.07769156394026  ,1144.66586628872  ,1048.82952296382  , 799.370551519009 ,3602.00835574307  , 940.777813529055 ,0.755132718557496 ,0.78512753171299  ,0.683853134496906 ,5.44746143892117  ,0.710611784169381 ,1.44625464147233 ,1.80093917196491 ,1.2844101842174   ,5.54073084696925 ,1.6650839106691  ,630.667490191413 ,556.162570545456 ,496.975762096871 ,3577.55190908781 ,539.186201407672 ,3063.18707760486 ,3159.54251635432 ,1590.884777767   ,3605.55128644949 ,2757.5083846717  ,0.774880353777863     ,0.78666444422658      ,0.716114249102812     ,5.51276474820721      ,0.745338301099873     ,1.50651428908342      ,1.80440898114869      ,1.32012857298445      ,5.56187820230635      ,1.84550147977148      ,633.393280238613      ,565.817085747153      ,503.416515805922      ,3597.00397809105      ,535.793936942797      ,3164.98483725981      ,3612.85797497789      ,1653.37224676855      ,3611.84373112706      ,2570.90463180379      ,-572.547278498629
100 ,0.215 ,0.825 ,377.709824077126 ,500 ,1.25257774862924  ,1.77135100041983  ,0.992139029901762 ,1.06055594132072  ,0.986987691506423 , 984.592488675849 , 628.925011584927 , 743.26315134752  , 835.262674964614 ,1406.96429717794  ,0.863879798570924 ,0.993273652475884 ,0.740569450980399 ,0.792403702971151 ,0.751096245838656 ,43.4141505438575 ,3.69459222641671 ,1.32752765661589  ,1.4809857714327  ,1.53709370229782 ,537.89113600966  ,442.268366894936 ,459.375895565797 ,466.759424208375 ,625.072889355106 ,5648.98072754389 ,2488.17415316358 ,1883.20418767448 ,2018.64085020223 ,6523.68353308487 ,0.877413576105577     ,1.16978698499477      ,0.741468580608814     ,0.803331415538701     ,0.752833387268251     ,47.6058198675392      ,4.88715047251498      ,1.34513673700236      ,1.58037500631052      ,1.54113925431427      ,399.170598494295      ,425.283654410432      ,459.907587267067      ,473.273323127669      ,627.304939040095      ,4734.26491130834      ,1564.36864507842      ,1886.02014626648      ,2301.35693073944      ,6660.17180836411      ,-607.683084304838
100 ,0.215 ,0.825 ,377.709824077126 ,500 ,1.5298106840458   ,1.35586269756704  ,1.07256968287355  ,1.57563887953431  ,2.2416556999804   , 747.137742327159 , 639.420491348757 , 824.662335020461 , 671.279723568004 , 472.49490544951  ,0.984417227001098 ,0.951607366791203 ,0.604375129824258 ,1.01246383335969  ,1.43802405462724  ,2.40948079792065 ,1.82807313413522 ,1.45139010767267  ,2.23552485768873 ,3.74434552193869 ,456.349109295515 ,439.808014963003 ,500.687785085152 ,436.256727955167 ,377.487635052216 ,1726.36771600811 ,1306.1776791089  ,4670.83741580991 ,2270.55481452031 ,875.52843346724  ,1.03044511019528      ,1.00454047071975      ,0.750879975500278     ,1.09192640800702      ,1.4982125690115       ,2.47740213324794      ,1.9055554480248       ,1.63175175518584      ,2.50470114518831      ,3.87157713720025      ,465.094082858828      ,434.052748408836      ,450.331964122431      ,433.234131454667      ,372.393271455271      ,2044.04387883593      ,1211.27541289899      ,2611.82540415556      ,1954.78630030363      ,820.122806693055      ,-636.010434742877
